x	y
-1.9841917062343688	0
-1.9840848947123693	0
-1.9839780831903697	0
-1.9838712716683702	0
-1.9837644601463706	0
-1.983657648624371	0
-1.9835508371023716	0
-1.983444025580372	0
-1.9833372140583725	0
-1.983230402536373	0
-1.9831235910143734	0
-1.9830167794923739	0
-1.9829099679703743	0
-1.9828031564483748	0
-1.9826963449263753	0
-1.9825895334043757	0
-1.9824827218823762	0
-1.9823759103603766	0
-1.982269098838377	0
-1.9821622873163776	0
-1.982055475794378	0
-1.9819486642723785	0
-1.981841852750379	0
-1.9817350412283794	0
-1.9816282297063799	0
-1.9815214181843803	0
-1.9814146066623808	0
-1.9813077951403812	0
-1.9812009836183817	0
-1.9810941720963822	0
-1.9809873605743826	0
-1.980880549052383	0
-1.9807737375303835	0
-1.980666926008384	0
-1.9805601144863845	0
-1.980453302964385	0
-1.9803464914423854	0
-1.9802396799203859	0
-1.9801328683983863	0
-1.9800260568763868	0
-1.9799192453543872	0
-1.9798124338323877	0
-1.9797056223103882	0
-1.9795988107883886	0
-1.979491999266389	0
-1.9793851877443895	0
-1.97927837622239	0
-1.9791715647003905	0
-1.979064753178391	0
-1.9789579416563914	0
-1.9788511301343918	0
-1.9787443186123923	0
-1.9786375070903928	0
-1.9785306955683932	0
-1.9784238840463937	0
-1.9783170725243941	0
-1.9782102610023946	0
-1.978103449480395	0
-1.9779966379583955	0
-1.977889826436396	0
-1.9777830149143965	0
-1.977676203392397	0
-1.9775693918703974	0
-1.9774625803483978	0
-1.9773557688263983	0
-1.9772489573043988	0
-1.9771421457823992	0
-1.9770353342603997	0
-1.9769285227384001	0
-1.9768217112164006	0
-1.976714899694401	0
-1.9766080881724015	0
-1.976501276650402	0
-1.9763944651284024	0
-1.976287653606403	0
-1.9761808420844034	0
-1.9760740305624038	0
-1.9759672190404043	0
-1.9758604075184047	0
-1.9757535959964052	0
-1.9756467844744057	0
-1.9755399729524061	0
-1.9754331614304066	0
-1.975326349908407	0
-1.9752195383864075	0
-1.975112726864408	0
-1.9750059153424084	0
-1.974899103820409	0
-1.9747922922984094	0
-1.9746854807764098	0
-1.9745786692544103	0
-1.9744718577324107	0
-1.9743650462104112	0
-1.9742582346884117	0
-1.9741514231664121	0
-1.9740446116444126	0
-1.973937800122413	0
-1.9738309886004135	0
-1.973724177078414	0
-1.9736173655564144	0
-1.9735105540344149	0
-1.9734037425124153	0
-1.9732969309904158	0
-1.9731901194684163	0
-1.9730833079464167	0
-1.9729764964244172	0
-1.9728696849024177	0
-1.9727628733804181	0
-1.9726560618584186	0
-1.972549250336419	0
-1.9724424388144195	0
-1.97233562729242	0
-1.9722288157704204	0
-1.9721220042484209	0
-1.9720151927264213	0
-1.9719083812044218	0
-1.9718015696824223	0
-1.9716947581604227	0
-1.9715879466384232	0
-1.9714811351164236	0
-1.971374323594424	0
-1.9712675120724246	0
-1.971160700550425	0
-1.9710538890284255	0
-1.970947077506426	0
-1.9708402659844264	0
-1.9707334544624269	0
-1.9706266429404273	0
-1.9705198314184278	0
-1.9704130198964283	0
-1.9703062083744287	0
-1.9701993968524292	0
-1.9700925853304296	0
-1.96998577380843	0
-1.9698789622864306	0
-1.969772150764431	0
-1.9696653392424315	0
-1.969558527720432	0
-1.9694517161984324	0
-1.9693449046764329	0
-1.9692380931544333	0
-1.9691312816324338	0
-1.9690244701104342	0
-1.9689176585884347	0
-1.9688108470664352	0
-1.9687040355444356	0
-1.968597224022436	0
-1.9684904125004365	0
-1.968383600978437	0
-1.9682767894564375	0
-1.968169977934438	0
-1.9680631664124384	0
-1.9679563548904389	0
-1.9678495433684393	0
-1.9677427318464398	0
-1.9676359203244402	0
-1.9675291088024407	0
-1.9674222972804412	0
-1.9673154857584416	0
-1.967208674236442	0
-1.9671018627144425	0
-1.966995051192443	0
-1.9668882396704435	0
-1.966781428148444	0
-1.9666746166264444	0
-1.9665678051044448	0
-1.9664609935824453	0
-1.9663541820604458	0
-1.9662473705384462	0
-1.9661405590164467	0
-1.9660337474944471	0
-1.9659269359724476	0
-1.965820124450448	0
-1.9657133129284485	0
-1.965606501406449	0
-1.9654996898844495	0
-1.96539287836245	0
-1.9652860668404504	0
-1.9651792553184508	0
-1.9650724437964513	0
-1.9649656322744518	0
-1.9648588207524522	0
-1.9647520092304527	0
-1.9646451977084531	0
-1.9645383861864536	0
-1.964431574664454	0
-1.9643247631424545	0
-1.964217951620455	0
-1.9641111400984554	0
-1.964004328576456	0
-1.9638975170544564	0
-1.9637907055324568	0
-1.9636838940104573	0
-1.9635770824884577	0
-1.9634702709664582	0
-1.9633634594444587	0
-1.9632566479224591	0
-1.9631498364004596	0
-1.96304302487846	0
-1.9629362133564605	0
-1.962829401834461	0
-1.9627225903124614	0
-1.962615778790462	0
-1.9625089672684624	0
-1.9624021557464628	0
-1.9622953442244633	0
-1.9621885327024637	0
-1.9620817211804642	0
-1.9619749096584647	0
-1.9618680981364651	0
-1.9617612866144656	0
-1.961654475092466	0
-1.9615476635704665	0
-1.961440852048467	0
-1.9613340405264674	0
-1.9612272290044679	0
-1.9611204174824683	0
-1.9610136059604688	0
-1.9609067944384693	0
-1.9607999829164697	0
-1.9606931713944702	0
-1.9605863598724707	0
-1.9604795483504711	0
-1.9603727368284716	0
-1.960265925306472	0
-1.9601591137844725	0
-1.960052302262473	0
-1.9599454907404734	0
-1.9598386792184739	0
-1.9597318676964743	0
-1.9596250561744748	0
-1.9595182446524753	0
-1.9594114331304757	0
-1.9593046216084762	0
-1.9591978100864766	0
-1.959090998564477	0
-1.9589841870424776	0
-1.958877375520478	0
-1.9587705639984785	0
-1.958663752476479	0
-1.9585569409544794	0
-1.9584501294324799	0
-1.9583433179104803	0
-1.9582365063884808	0
-1.9581296948664813	0
-1.9580228833444817	0
-1.9579160718224822	0
-1.9578092603004826	0
-1.957702448778483	0
-1.9575956372564836	0
-1.957488825734484	0
-1.9573820142124845	0
-1.957275202690485	0
-1.9571683911684854	0
-1.9570615796464859	0
-1.9569547681244863	0
-1.9568479566024868	0
-1.9567411450804872	0
-1.9566343335584877	0
-1.9565275220364882	0
-1.9564207105144886	0
-1.956313898992489	0
-1.9562070874704895	0
-1.95610027594849	0
-1.9559934644264905	0
-1.955886652904491	0
-1.9557798413824914	0
-1.9556730298604919	0
-1.9555662183384923	0
-1.9554594068164928	0
-1.9553525952944932	0
-1.9552457837724937	0
-1.9551389722504942	0
-1.9550321607284946	0
-1.954925349206495	0
-1.9548185376844955	0
-1.954711726162496	0
-1.9546049146404965	0
-1.954498103118497	0
-1.9543912915964974	0
-1.9542844800744978	0
-1.9541776685524983	0
-1.9540708570304988	0
-1.9539640455084992	0
-1.9538572339864997	0
-1.9537504224645001	0
-1.9536436109425006	0
-1.953536799420501	0
-1.9534299878985015	0
-1.953323176376502	0
-1.9532163648545025	0
-1.953109553332503	0
-1.9530027418105034	0
-1.9528959302885038	0
-1.9527891187665043	0
-1.9526823072445048	0
-1.9525754957225052	0
-1.9524686842005057	0
-1.9523618726785061	0
-1.9522550611565066	0
-1.952148249634507	0
-1.9520414381125075	0
-1.951934626590508	0
-1.9518278150685084	0
-1.951721003546509	0
-1.9516141920245094	0
-1.9515073805025098	0
-1.9514005689805103	0
-1.9512937574585107	0
-1.9511869459365112	0
-1.9510801344145117	0
-1.9509733228925121	0
-1.9508665113705126	0
-1.950759699848513	0
-1.9506528883265135	0
-1.950546076804514	0
-1.9504392652825144	0
-1.950332453760515	0
-1.9502256422385154	0
-1.9501188307165158	0
-1.9500120191945163	0
-1.9499052076725167	0
-1.9497983961505172	0
-1.9496915846285177	0
-1.9495847731065181	0
-1.9494779615845186	0
-1.949371150062519	0
-1.9492643385405195	0
-1.94915752701852	0
-1.9490507154965204	0
-1.9489439039745209	0
-1.9488370924525213	0
-1.9487302809305218	0
-1.9486234694085223	0
-1.9485166578865227	0
-1.9484098463645232	0
-1.9483030348425237	0
-1.9481962233205241	0
-1.9480894117985246	0
-1.947982600276525	0
-1.9478757887545255	0
-1.947768977232526	0
-1.9476621657105264	0
-1.9475553541885269	0
-1.9474485426665273	0
-1.9473417311445278	0
-1.9472349196225283	0
-1.9471281081005287	0
-1.9470212965785292	0
-1.9469144850565296	0
-1.94680767353453	0
-1.9467008620125306	0
-1.946594050490531	0
-1.9464872389685315	0
-1.946380427446532	0
-1.9462736159245324	0
-1.9461668044025329	0
-1.9460599928805333	0
-1.9459531813585338	0
-1.9458463698365343	0
-1.9457395583145347	0
-1.9456327467925352	0
-1.9455259352705356	0
-1.945419123748536	0
-1.9453123122265366	0
-1.945205500704537	0
-1.9450986891825375	0
-1.944991877660538	0
-1.9448850661385384	0
-1.9447782546165389	0
-1.9446714430945393	0
-1.9445646315725398	0
-1.9444578200505402	0
-1.9443510085285407	0
-1.9442441970065412	0
-1.9441373854845416	0
-1.944030573962542	0
-1.9439237624405425	0
-1.943816950918543	0
-1.9437101393965435	0
-1.943603327874544	0
-1.9434965163525444	0
-1.9433897048305449	0
-1.9432828933085453	0
-1.9431760817865458	0
-1.9430692702645462	0
-1.9429624587425467	0
-1.9428556472205472	0
-1.9427488356985476	0
-1.942642024176548	0
-1.9425352126545485	0
-1.942428401132549	0
-1.9423215896105495	0
-1.94221477808855	0
-1.9421079665665504	0
-1.9420011550445508	0
-1.9418943435225513	0
-1.9417875320005518	0
-1.9416807204785522	0
-1.9415739089565527	0
-1.9414670974345531	0
-1.9413602859125536	0
-1.941253474390554	0
-1.9411466628685545	0
-1.941039851346555	0
-1.9409330398245555	0
-1.940826228302556	0
-1.9407194167805564	0
-1.9406126052585568	0
-1.9405057937365573	0
-1.9403989822145578	0
-1.9402921706925582	0
-1.9401853591705587	0
-1.9400785476485591	0
-1.9399717361265596	0
-1.93986492460456	0
-1.9397581130825605	0
-1.939651301560561	0
-1.9395444900385614	0
-1.939437678516562	0
-1.9393308669945624	0
-1.9392240554725628	0
-1.9391172439505633	0
-1.9390104324285637	0
-1.9389036209065642	0
-1.9387968093845647	0
-1.9386899978625651	0
-1.9385831863405656	0
-1.938476374818566	0
-1.9383695632965665	0
-1.938262751774567	0
-1.9381559402525674	0
-1.938049128730568	0
-1.9379423172085684	0
-1.9378355056865688	0
-1.9377286941645693	0
-1.9376218826425697	0
-1.9375150711205702	0
-1.9374082595985707	0
-1.9373014480765711	0
-1.9371946365545716	0
-1.937087825032572	0
-1.9369810135105725	0
-1.936874201988573	0
-1.9367673904665734	0
-1.9366605789445739	0
-1.9365537674225743	0
-1.9364469559005748	0
-1.9363401443785753	0
-1.9362333328565757	0
-1.9361265213345762	0
-1.9360197098125767	0
-1.9359128982905771	0
-1.9358060867685776	0
-1.935699275246578	0
-1.9355924637245785	0
-1.935485652202579	0
-1.9353788406805794	0
-1.9352720291585799	0
-1.9351652176365803	0
-1.9350584061145808	0
-1.9349515945925813	0
-1.9348447830705817	0
-1.9347379715485822	0
-1.9346311600265826	0
-1.934524348504583	0
-1.9344175369825836	0
-1.934310725460584	0
-1.9342039139385845	0
-1.934097102416585	0
-1.9339902908945854	0
-1.9338834793725859	0
-1.9337766678505863	0
-1.9336698563285868	0
-1.9335630448065872	0
-1.9334562332845877	0
-1.9333494217625882	0
-1.9332426102405886	0
-1.933135798718589	0
-1.9330289871965896	0
-1.93292217567459	0
-1.9328153641525905	0
-1.932708552630591	0
-1.9326017411085914	0
-1.9324949295865919	0
-1.9323881180645923	0
-1.9322813065425928	0
-1.9321744950205932	0
-1.9320676834985937	0
-1.9319608719765942	0
-1.9318540604545946	0
-1.931747248932595	0
-1.9316404374105955	0
-1.931533625888596	0
-1.9314268143665965	0
-1.931320002844597	0
-1.9312131913225974	0
-1.9311063798005978	0
-1.9309995682785983	0
-1.9308927567565988	0
-1.9307859452345992	0
-1.9306791337125997	0
-1.9305723221906002	0
-1.9304655106686006	0
-1.930358699146601	0
-1.9302518876246015	0
-1.930145076102602	0
-1.9300382645806025	0
-1.929931453058603	0
-1.9298246415366034	0
-1.9297178300146038	0
-1.9296110184926043	0
-1.9295042069706048	0
-1.9293973954486052	0
-1.9292905839266057	0
-1.9291837724046061	0
-1.9290769608826066	0
-1.928970149360607	0
-1.9288633378386075	0
-1.928756526316608	0
-1.9286497147946084	0
-1.928542903272609	0
-1.9284360917506094	0
-1.9283292802286098	0
-1.9282224687066103	0
-1.9281156571846108	0
-1.9280088456626112	0
-1.9279020341406117	0
-1.9277952226186121	0
-1.9276884110966126	0
-1.927581599574613	0
-1.9274747880526135	0
-1.927367976530614	0
-1.9272611650086144	0
-1.927154353486615	0
-1.9270475419646154	0
-1.9269407304426158	0
-1.9268339189206163	0
-1.9267271073986167	0
-1.9266202958766172	0
-1.9265134843546177	0
-1.9264066728326181	0
-1.9262998613106186	0
-1.926193049788619	0
-1.9260862382666195	0
-1.92597942674462	0
-1.9258726152226204	0
-1.925765803700621	0
-1.9256589921786214	0
-1.9255521806566218	0
-1.9254453691346223	0
-1.9253385576126227	0
-1.9252317460906232	0
-1.9251249345686237	0
-1.9250181230466241	0
-1.9249113115246246	0
-1.924804500002625	0
-1.9246976884806255	0
-1.924590876958626	0
-1.9244840654366264	0
-1.9243772539146269	0
-1.9242704423926273	0
-1.9241636308706278	0
-1.9240568193486283	0
-1.9239500078266287	0
-1.9238431963046292	0
-1.9237363847826296	0
-1.92362957326063	0
-1.9235227617386306	0
-1.923415950216631	0
-1.9233091386946315	0
-1.923202327172632	0
-1.9230955156506324	0
-1.9229887041286329	0
-1.9228818926066333	0
-1.9227750810846338	0
-1.9226682695626343	0
-1.9225614580406347	0
-1.9224546465186352	0
-1.9223478349966356	0
-1.922241023474636	0
-1.9221342119526366	0
-1.922027400430637	0
-1.9219205889086375	0
-1.921813777386638	0
-1.9217069658646384	0
-1.9216001543426389	0
-1.9214933428206393	0
-1.9213865312986398	0
-1.9212797197766402	0
-1.9211729082546407	0
-1.9210660967326412	0
-1.9209592852106416	0
-1.920852473688642	0
-1.9207456621666426	0
-1.920638850644643	0
-1.9205320391226435	0
-1.920425227600644	0
-1.9203184160786444	0
-1.9202116045566449	0
-1.9201047930346453	0
-1.9199979815126458	0
-1.9198911699906462	0
-1.9197843584686467	0
-1.9196775469466472	0
-1.9195707354246476	0
-1.919463923902648	0
-1.9193571123806485	0
-1.919250300858649	0
-1.9191434893366495	0
-1.91903667781465	0
-1.9189298662926504	0
-1.9188230547706508	0
-1.9187162432486513	0
-1.9186094317266518	0
-1.9185026202046522	0
-1.9183958086826527	0
-1.9182889971606532	0
-1.9181821856386536	0
-1.918075374116654	0
-1.9179685625946545	0
-1.917861751072655	0
-1.9177549395506555	0
-1.917648128028656	0
-1.9175413165066564	0
-1.9174345049846568	0
-1.9173276934626573	0
-1.9172208819406578	0
-1.9171140704186582	0
-1.9170072588966587	0
-1.9169004473746591	0
-1.9167936358526596	0
-1.91668682433066	0
-1.9165800128086605	0
-1.916473201286661	0
-1.9163663897646614	0
-1.916259578242662	0
-1.9161527667206624	0
-1.9160459551986628	0
-1.9159391436766633	0
-1.9158323321546638	0
-1.9157255206326642	0
-1.9156187091106647	0
-1.9155118975886651	0
-1.9154050860666656	0
-1.915298274544666	0
-1.9151914630226665	0
-1.915084651500667	0
-1.9149778399786674	0
-1.914871028456668	0
-1.9147642169346684	0
-1.9146574054126688	0
-1.9145505938906693	0
-1.9144437823686697	0
-1.9143369708466702	0
-1.9142301593246707	0
-1.9141233478026711	0
-1.9140165362806716	0
-1.913909724758672	0
-1.9138029132366725	0
-1.913696101714673	0
-1.9135892901926734	0
-1.913482478670674	0
-1.9133756671486744	0
-1.9132688556266748	0
-1.9131620441046753	0
-1.9130552325826757	0
-1.9129484210606762	0
-1.9128416095386767	0
-1.9127347980166771	0
-1.9126279864946776	0
-1.912521174972678	0
-1.9124143634506785	0
-1.912307551928679	0
-1.9122007404066794	0
-1.9120939288846799	0
-1.9119871173626803	0
-1.9118803058406808	0
-1.9117734943186813	0
-1.9116666827966817	0
-1.9115598712746822	0
-1.9114530597526826	0
-1.911346248230683	0
-1.9112394367086836	0
-1.911132625186684	0
-1.9110258136646845	0
-1.910919002142685	0
-1.9108121906206854	0
-1.9107053790986859	0
-1.9105985675766863	0
-1.9104917560546868	0
-1.9103849445326873	0
-1.9102781330106877	0
-1.9101713214886882	0
-1.9100645099666886	0
-1.909957698444689	0
-1.9098508869226896	0
-1.90974407540069	0
-1.9096372638786905	0
-1.909530452356691	0
-1.9094236408346914	0
-1.9093168293126919	0
-1.9092100177906923	0
-1.9091032062686928	0
-1.9089963947466932	0
-1.9088895832246937	0
-1.9087827717026942	0
-1.9086759601806946	0
-1.908569148658695	0
-1.9084623371366956	0
-1.908355525614696	0
-1.9082487140926965	0
-1.908141902570697	0
-1.9080350910486974	0
-1.9079282795266979	0
-1.9078214680046983	0
-1.9077146564826988	0
-1.9076078449606992	0
-1.9075010334386997	0
-1.9073942219167002	0
-1.9072874103947006	0
-1.907180598872701	0
-1.9070737873507015	0
-1.906966975828702	0
-1.9068601643067025	0
-1.906753352784703	0
-1.9066465412627034	0
-1.9065397297407038	0
-1.9064329182187043	0
-1.9063261066967048	0
-1.9062192951747052	0
-1.9061124836527057	0
-1.9060056721307062	0
-1.9058988606087066	0
-1.905792049086707	0
-1.9056852375647075	0
-1.905578426042708	0
-1.9054716145207085	0
-1.905364802998709	0
-1.9052579914767094	0
-1.9051511799547098	0
-1.9050443684327103	0
-1.9049375569107108	0
-1.9048307453887112	0
-1.9047239338667117	0
-1.9046171223447121	0
-1.9045103108227126	0
-1.904403499300713	0
-1.9042966877787135	0
-1.904189876256714	0
-1.9040830647347144	0
-1.903976253212715	0
-1.9038694416907154	0
-1.9037626301687158	0
-1.9036558186467163	0
-1.9035490071247168	0
-1.9034421956027172	0
-1.9033353840807177	0
-1.9032285725587181	0
-1.9031217610367186	0
-1.903014949514719	0
-1.9029081379927195	0
-1.90280132647072	0
-1.9026945149487204	0
-1.902587703426721	0
-1.9024808919047214	0
-1.9023740803827218	0
-1.9022672688607223	0
-1.9021604573387227	0
-1.9020536458167232	0
-1.9019468342947237	0
-1.9018400227727241	0
-1.9017332112507246	0
-1.901626399728725	0
-1.9015195882067255	0
-1.901412776684726	0
-1.9013059651627264	0
-1.901199153640727	0
-1.9010923421187274	0
-1.9009855305967278	0
-1.9008787190747283	0
-1.9007719075527287	0
-1.9006650960307292	0
-1.9005582845087297	0
-1.9004514729867301	0
-1.9003446614647306	0
-1.900237849942731	0
-1.9001310384207315	0
-1.900024226898732	0
-1.8999174153767324	0
-1.8998106038547329	0
-1.8997037923327333	0
-1.8995969808107338	0
-1.8994901692887343	0
-1.8993833577667347	0
-1.8992765462447352	0
-1.8991697347227356	0
-1.899062923200736	0
-1.8989561116787366	0
-1.898849300156737	0
-1.8987424886347375	0
-1.898635677112738	0
-1.8985288655907384	0
-1.8984220540687389	0
-1.8983152425467393	0
-1.8982084310247398	0
-1.8981016195027403	0
-1.8979948079807407	0
-1.8978879964587412	0
-1.8977811849367416	0
-1.897674373414742	0
-1.8975675618927426	0
-1.897460750370743	0
-1.8973539388487435	0
-1.897247127326744	0
-1.8971403158047444	0
-1.8970335042827449	0
-1.8969266927607453	0
-1.8968198812387458	0
-1.8967130697167462	0
-1.8966062581947467	0
-1.8964994466727472	0
-1.8963926351507476	0
-1.896285823628748	0
-1.8961790121067486	0
-1.896072200584749	0
-1.8959653890627495	0
-1.89585857754075	0
-1.8957517660187504	0
-1.8956449544967509	0
-1.8955381429747513	0
-1.8954313314527518	0
-1.8953245199307522	0
-1.8952177084087527	0
-1.8951108968867532	0
-1.8950040853647536	0
-1.894897273842754	0
-1.8947904623207545	0
-1.894683650798755	0
-1.8945768392767555	0
-1.894470027754756	0
-1.8943632162327564	0
-1.8942564047107568	0
-1.8941495931887573	0
-1.8940427816667578	0
-1.8939359701447582	0
-1.8938291586227587	0
-1.8937223471007592	0
-1.8936155355787596	0
-1.89350872405676	0
-1.8934019125347605	0
-1.893295101012761	0
-1.8931882894907615	0
-1.893081477968762	0
-1.8929746664467624	0
-1.8928678549247628	0
-1.8927610434027633	0
-1.8926542318807638	0
-1.8925474203587642	0
-1.8924406088367647	0
-1.8923337973147651	0
-1.8922269857927656	0
-1.892120174270766	0
-1.8920133627487665	0
-1.891906551226767	0
-1.8917997397047674	0
-1.891692928182768	0
-1.8915861166607684	0
-1.8914793051387688	0
-1.8913724936167693	0
-1.8912656820947698	0
-1.8911588705727702	0
-1.8910520590507707	0
-1.8909452475287711	0
-1.8908384360067716	0
-1.890731624484772	0
-1.8906248129627725	0
-1.890518001440773	0
-1.8904111899187734	0
-1.890304378396774	0
-1.8901975668747744	0
-1.8900907553527748	0
-1.8899839438307753	0
-1.8898771323087757	0
-1.8897703207867762	0
-1.8896635092647767	0
-1.8895566977427771	0
-1.8894498862207776	0
-1.889343074698778	0
-1.8892362631767785	0
-1.889129451654779	0
-1.8890226401327794	0
-1.88891582861078	0
-1.8888090170887804	0
-1.8887022055667808	0
-1.8885953940447813	0
-1.8884885825227817	0
-1.8883817710007822	0
-1.8882749594787827	0
-1.8881681479567831	0
-1.8880613364347836	0
-1.887954524912784	0
-1.8878477133907845	0
-1.887740901868785	0
-1.8876340903467854	0
-1.8875272788247859	0
-1.8874204673027863	0
-1.8873136557807868	0
-1.8872068442587873	0
-1.8871000327367877	0
-1.8869932212147882	0
-1.8868864096927886	0
-1.886779598170789	0
-1.8866727866487896	0
-1.88656597512679	0
-1.8864591636047905	0
-1.886352352082791	0
-1.8862455405607914	0
-1.8861387290387919	0
-1.8860319175167923	0
-1.8859251059947928	0
-1.8858182944727933	0
-1.8857114829507937	0
-1.8856046714287942	0
-1.8854978599067946	0
-1.885391048384795	0
-1.8852842368627956	0
-1.885177425340796	0
-1.8850706138187965	0
-1.884963802296797	0
-1.8848569907747974	0
-1.8847501792527979	0
-1.8846433677307983	0
-1.8845365562087988	0
-1.8844297446867992	0
-1.8843229331647997	0
-1.8842161216428002	0
-1.8841093101208006	0
-1.884002498598801	0
-1.8838956870768016	0
-1.883788875554802	0
-1.8836820640328025	0
-1.883575252510803	0
-1.8834684409888034	0
-1.8833616294668039	0
-1.8832548179448043	0
-1.8831480064228048	0
-1.8830411949008052	0
-1.8829343833788057	0
-1.8828275718568062	0
-1.8827207603348066	0
-1.882613948812807	0
-1.8825071372908075	0
-1.882400325768808	0
-1.8822935142468085	0
-1.882186702724809	0
-1.8820798912028094	0
-1.8819730796808098	0
-1.8818662681588103	0
-1.8817594566368108	0
-1.8816526451148112	0
-1.8815458335928117	0
-1.8814390220708122	0
-1.8813322105488126	0
-1.881225399026813	0
-1.8811185875048135	0
-1.881011775982814	0
-1.8809049644608145	0
-1.880798152938815	0
-1.8806913414168154	0
-1.8805845298948158	0
-1.8804777183728163	0
-1.8803709068508168	0
-1.8802640953288172	0
-1.8801572838068177	0
-1.8800504722848181	0
-1.8799436607628186	0
-1.879836849240819	0
-1.8797300377188195	0
-1.87962322619682	0
-1.8795164146748204	0
-1.879409603152821	0
-1.8793027916308214	0
-1.8791959801088218	0
-1.8790891685868223	0
-1.8789823570648228	0
-1.8788755455428232	0
-1.8787687340208237	0
-1.8786619224988241	0
-1.8785551109768246	0
-1.878448299454825	0
-1.8783414879328255	0
-1.878234676410826	0
-1.8781278648888264	0
-1.878021053366827	0
-1.8779142418448274	0
-1.8778074303228278	0
-1.8777006188008283	0
-1.8775938072788287	0
-1.8774869957568292	0
-1.8773801842348297	0
-1.8772733727128301	0
-1.8771665611908306	0
-1.877059749668831	0
-1.8769529381468315	0
-1.876846126624832	0
-1.8767393151028324	0
-1.876632503580833	0
-1.8765256920588334	0
-1.8764188805368338	0
-1.8763120690148343	0
-1.8762052574928347	0
-1.8760984459708352	0
-1.8759916344488357	0
-1.8758848229268361	0
-1.8757780114048366	0
-1.875671199882837	0
-1.8755643883608375	0
-1.875457576838838	0
-1.8753507653168384	0
-1.8752439537948389	0
-1.8751371422728393	0
-1.8750303307508398	0
-1.8749235192288403	0
-1.8748167077068407	0
-1.8747098961848412	0
-1.8746030846628416	0
-1.874496273140842	0
-1.8743894616188426	0
-1.874282650096843	0
-1.8741758385748435	0
-1.874069027052844	0
-1.8739622155308444	0
-1.8738554040088449	0
-1.8737485924868453	0
-1.8736417809648458	0
-1.8735349694428463	0
-1.8734281579208467	0
-1.8733213463988472	0
-1.8732145348768476	0
-1.873107723354848	0
